672	131.0
673	7.0
674	16.0
675	9.0
676	1.0
677	1.0
678	3.0
679	6.0
680	5.0
681	87.0
682	1.0
683	19.0
684	1.0
685	2.0
686	59.0
687	2.0
688	1.0
689	31.0
690	4.0
691	2.0
692	11.0
693	3.0
694	2.0
695	1.0
696	5.0
697	1.0
698	4.0
699	1.0
700	24.0
701	6.0
702	1.0
703	6.0
704	5.0
705	1.0
706	3.0
707	1.0
708	98.0
709	1.0
710	7.0
711	2.0
712	2.0
713	26.0
714	58.0
715	1.0
716	3.0
717	1.0
718	29.0
719	8.0
720	2.0
721	12.0
722	17.0
