2066	3
2864	9
377	5
667	4
3056	8
618	5
3055	9
1822	4
143	5
3255	8
1109	8
523	5
858	7
1800	4
142	5
762	8
310	4
2632	5
1609	7
2908	8
727	9
149	4
150	4
2579	7
151	5
152	5
57	6
2016	4
322	5
1652	5
2405	5
820	8
753	9
3012	6
1887	10
3011	6
626	5
2063	5
2947	6
2290	7
1615	9
2065	7
2658	5
819	5
1084	7
777	5
117	5
2181	2
1284	5
3096	5
426	5
1362	7
2419	4
952	4
1195	4
2627	9
2339	5
3094	4
1777	2
2966	5
114	4
3190	5
2833	10
2192	3
1756	5
249	5
699	3
3000	5
2077	3
1531	9
1020	7
1770	10
389	5
724	5
2630	4
2978	5
2990	7
390	4
843	6
392	5
3123	3
842	6
391	5
1140	7
400	1
1896	3
1538	9
2626	5
614	5
1183	8
2386	2
159	5
2102	5
1313	4
1844	9
59	4
793	5
1312	5
1789	4
1184	8
1742	5
2839	8
2563	5
2521	3
2082	5
2936	5
3189	4
2767	5
146	5
1341	8
58	5
1342	8
686	5
2768	5
372	5
2769	5
1863	5
1271	4
1132	4
1989	7
1343	9
744	9
2772	4
502	5
3238	5
2715	1
2476	1
591	5
2771	4
2746	5
77	5
3205	5
76	6
987	4
1763	9
230	5
231	5
3220	8
2953	5
1377	5
2801	5
1155	8
75	5
1997	5
279	4
955	9
2672	5
685	5
1324	4
627	5
3262	4
2703	4
229	5
1598	4
1864	5
2054	8
2643	5
2480	4
2702	5
3229	8
2381	2
3228	8
2109	7
3227	7
364	5
3226	8
3225	9
1202	4
2167	7
1244	8
1384	5
241	5
3230	5
1909	4
2548	1
828	5
228	4
1827	10
1699	9
2572	4
1714	9
1463	9
1569	2
657	5
1738	8
904	4
2576	1
455	5
658	5
1090	5
2407	5
2460	2
1743	3
669	4
2202	8
1930	3
659	4
182	4
1619	5
1584	10
2153	4
660	5
1180	8
1379	5
450	4
1585	9
643	5
1649	5
2669	5
3091	7
253	5
1868	5
3119	5
620	3
874	3
1709	4
113	4
712	3
3133	8
896	4
306	5
1412	8
239	5
1954	5
866	9
939	9
2924	5
590	4
1895	4
811	8
106	5
610	5
484	3
95	6
1671	8
2546	1
485	5
1843	7
1851	5
3017	5
2423	4
645	4
1451	8
2761	5
416	5
351	5
104	4
103	5
102	5
2021	4
3074	9
509	5
1725	9
1724	8
1872	9
625	5
2382	4
1034	5
2584	2
2954	10
1270	8
2036	4
1269	7
1268	8
1577	9
1805	5
111	5
357	5
1157	5
298	5
346	3
578	5
2136	2
2049	10
2910	9
3072	9
796	7
2251	2
880	8
2951	9
250	5
1497	5
1575	5
1574	5
787	7
1294	4
1576	9
1293	5
1853	9
2955	7
956	8
1419	4
1840	9
529	5
1344	9
589	5
2911	8
2917	5
2863	6
1899	4
2478	1
1318	5
808	8
1573	8
1292	4
1572	8
522	4
1600	4
190	5
1283	5
2213	2
1079	8
347	5
550	5
1780	5
1880	5
2528	4
2751	8
2835	9
2799	5
321	5
2168	2
2776	5
3149	5
442	5
63	4
3043	5
2893	9
2059	8
2890	8
2354	4
641	3
2889	9
2892	10
1513	4
1704	5
2891	7
1071	5
1017	8
493	5
960	9
1139	7
495	5
2956	8
691	4
1578	5
2240	6
1815	5
1409	9
1816	3
2272	4
2909	8
100	5
2402	2
1556	4
1363	8
1557	10
2896	4
653	4
508	5
649	5
1112	9
2446	2
1219	5
1830	3
1275	5
2347	5
1326	8
2067	5
2806	5
3150	5
2894	5
2895	9
949	7
3070	9
2239	8
1396	4
1160	9
3155	7
617	4
1765	7
2850	5
2375	6
3258	7
1794	10
2849	10
2561	5
2259	5
985	4
3219	5
2590	6
507	5
2413	7
2640	5
2249	3
1066	5
1136	5
687	5
1898	8
673	5
917	4
2794	4
260	4
2592	2
1778	8
2352	3
3071	8
977	8
2515	10
326	5
2514	6
540	5
976	7
1437	9
2513	5
3044	3
1464	5
1964	5
2417	2
2374	3
2371	7
3197	5
3198	5
91	4
1858	8
2538	1
2607	6
563	5
2621	9
2516	9
185	5
71	3
3052	9
429	5
2560	1
175	5
3106	5
1700	5
2520	3
412	4
2519	2
415	4
2392	6
2991	5
285	5
376	3
1684	8
881	5
1025	5
2071	9
1142	5
3122	5
1438	9
1001	9
2421	8
1177	8
2915	8
256	4
826	4
134	5
1449	7
90	5
1448	8
1198	8
792	7
849	8
1226	5
379	5
1118	5
2210	6
3259	5
358	5
3065	7
780	4
2158	5
2211	7
3272	5
738	9
1314	4
607	5
1158	9
29	5
1146	7
2854	9
1467	5
3268	5
968	5
1159	8
494	4
2234	7
2663	5
1626	9
1055	4
1798	4
2060	9
978	4
979	8
1796	5
1795	5
2759	5
692	3
503	5
953	5
2562	2
2221	4
2454	4
2775	5
1792	4
2073	10
1750	9
3147	4
2008	5
1171	5
3233	5
3251	4
1905	4
1221	5
713	3
970	8
453	3
1058	5
477	5
519	5
2312	2
1106	4
1831	4
2718	9
1910	4
1610	10
542	4
3202	8
1267	4
1453	9
2235	4
2437	5
2297	10
280	4
1194	5
1546	8
2593	6
2468	1
3076	8
3075	5
3246	1
87	4
2123	8
2570	1
101	6
1051	4
32	4
813	4
812	5
2074	3
2720	4
2429	6
251	5
554	5
2846	5
2832	5
1876	8
799	8
1882	8
2296	9
2209	5
2567	1
2373	5
1550	5
2802	8
981	8
2197	7
2809	10
2960	9
788	5
2313	3
2220	2
1727	9
2072	2
868	4
831	9
2107	9
2108	9
1094	8
1279	7
742	9
2831	9
1737	8
1886	9
2830	10
2930	10
2900	9
1358	8
204	5
2555	4
354	5
1670	3
1216	9
2159	4
1004	8
2230	8
739	8
36	8
1874	5
1837	5
1781	5
740	5
1015	9
2057	8
1878	9
2171	4
2332	5
2133	5
558	4
2673	6
2634	10
1057	5
1190	10
967	4
226	5
125	4
1003	10
28	5
1767	9
2741	5
1668	5
1019	5
1232	5
1669	5
1002	10
1527	8
1413	9
1820	7
2559	8
1414	5
2005	5
921	8
701	4
2820	5
2879	5
1850	4
2694	5
2970	7
1199	8
1521	8
986	9
2268	5
2449	5
1383	9
1390	7
2682	5
232	4
3047	10
1465	5
2845	8
169	4
2323	3
2638	2
2324	3
1309	5
3224	5
2345	4
1890	9
2111	5
2765	5
2971	5
1388	5
359	5
606	5
2006	7
3089	4
283	5
3153	6
1722	4
3067	9
3068	8
1723	3
3168	8
52	5
2267	9
339	5
361	5
852	4
1482	4
2052	8
1807	5
1721	9
220	5
2026	4
2278	2
2582	5
2497	6
2689	5
2322	7
1450	4
2176	3
1532	5
3194	5
1117	9
2349	2
865	9
2232	9
2011	6
3124	5
1563	4
2273	7
2361	6
1741	4
2752	5
3105	1
2972	8
864	8
2973	7
38	4
2457	4
3213	5
3214	5
386	3
2356	8
2360	5
203	5
1551	7
440	5
839	5
3125	4
1087	4
223	5
2490	2
846	5
2656	1
876	7
139	4
1533	5
652	5
2622	5
2650	1
2156	7
2884	5
1624	5
1394	4
2629	2
1739	4
2219	4
989	9
1492	9
2828	5
2458	3
1836	7
2996	5
670	5
855	9
2244	9
2245	9
2872	5
594	5
2246	5
1134	5
1074	5
329	5
1942	9
1060	8
78	6
222	5
235	5
221	5
1445	8
2218	2
1446	8
1650	8
2103	8
2236	5
2078	5
3061	4
456	5
96	3
2495	1
2217	3
126	5
3109	5
3177	7
747	7
353	5
237	4
1862	10
11	5
319	5
1663	5
3	5
1447	9
1838	3
236	5
1608	9
2328	5
2485	5
1460	4
1644	5
2848	9
1352	5
872	7
1733	5
794	9
156	5
128	5
127	6
1234	5
2241	10
129	5
2242	9
1672	9
130	5
2389	8
3051	7
552	5
1298	4
3050	9
2866	5
1215	5
1912	5
1992	3
1425	9
2721	5
1053	9
2829	9
278	4
1845	5
2719	5
147	5
1368	7
1481	10
2474	3
1866	5
1129	4
1534	9
2285	3
2862	8
769	10
2383	5
3099	4
2009	10
911	5
2617	5
1338	7
1	5
1339	7
1340	7
3146	7
2	5
2243	9
148	5
1357	8
2427	8
3215	5
2494	3
454	5
2113	5
597	5
2291	8
2207	4
3046	9
2810	5
2237	10
403	5
1927	5
2773	5
883	4
1005	5
247	4
1192	9
2885	7
418	3
1772	5
259	5
1804	4
2518	1
2976	5
471	5
2557	6
887	5
2690	2
2675	5
273	5
3136	7
543	5
1411	5
2467	2
1975	10
547	5
1549	4
2180	5
153	5
3204	5
2166	9
422	5
1490	8
1488	10
1489	9
1486	9
1487	9
525	5
1036	2
1484	9
1485	9
1406	5
782	8
2657	4
1515	10
2743	10
363	4
475	5
651	5
136	5
1310	4
1606	5
1391	9
2967	8
2662	4
3252	7
2742	5
1370	4
1593	6
2491	3
3090	8
1664	9
2805	4
1760	5
343	4
1832	9
288	5
2015	8
1788	5
3221	7
2182	6
1255	9
1240	7
2031	5
2257	5
2142	7
800	7
2946	8
1303	7
1320	9
1994	4
2912	9
2144	2
743	9
786	6
1014	7
1239	5
181	5
2348	3
530	5
2143	7
180	4
882	8
2340	2
2994	4
2919	4
1249	5
2030	9
2046	9
3152	5
1031	7
443	4
444	4
1238	3
1237	5
2149	9
2045	5
2044	9
2258	8
3034	5
2148	7
2147	8
2146	10
2870	5
559	5
2145	8
1187	9
1755	5
1734	9
903	5
2469	2
1236	5
2554	2
2070	5
2048	4
2916	5
2808	5
901	4
2047	4
2430	3
299	5
834	9
2126	7
1083	5
2150	3
2853	5
2550	4
3261	5
3265	3
836	5
1607	5
2670	6
2043	9
2228	7
2922	10
964	10
350	5
1746	8
2535	3
427	4
537	5
333	5
1645	3
963	9
1253	9
1254	10
252	5
137	4
138	5
463	5
561	4
2366	5
1932	5
2302	9
2717	4
2456	5
1147	8
2222	5
2705	8
4	5
1665	5
644	4
2980	5
560	4
1592	5
1507	5
995	9
325	5
2363	8
993	9
3257	7
994	9
2154	4
2918	4
6	5
5	5
2706	9
2975	5
2583	4
991	5
3040	8
7	1
2378	8
2124	1
3118	4
1708	5
992	9
2379	5
9	2
8	2
951	6
572	5
2655	5
908	8
695	4
2403	5
648	5
233	4
1611	5
1480	9
289	5
990	5
1595	5
1261	4
1542	5
1260	7
2129	2
2648	5
1288	5
15	5
1605	5
60	4
2355	8
1429	8
1475	10
2531	2
2968	5
2551	1
2558	5
320	4
401	5
546	5
349	5
3241	5
1006	5
1871	8
1088	4
2013	4
3191	5
2391	4
1923	5
2489	4
3088	5
47	5
1508	4
2678	6
683	4
684	5
411	5
682	5
1441	7
870	5
3022	3
1687	4
1555	5
735	4
2214	1
2269	6
2271	8
516	4
767	8
728	5
756	9
768	7
2774	5
729	5
1761	4
2135	5
3159	4
14	5
108	5
1703	4
2116	4
3025	4
1126	8
916	7
1469	10
900	4
1701	4
1222	5
13	5
680	5
46	2
458	5
3107	7
3026	5
1842	9
3027	7
3029	4
3028	6
2396	6
2763	8
3019	4
3023	7
3108	8
3206	6
2732	5
681	5
1937	2
3024	4
2105	8
549	4
1256	5
2783	8
1522	5
845	4
163	5
1523	8
2974	9
737	4
2201	10
2875	5
164	5
689	5
984	4
3066	7
1790	5
1885	5
3031	8
3030	4
3184	5
997	8
1131	9
121	5
1029	4
2837	5
3005	5
1317	6
1565	4
2175	5
85	6
2493	4
1893	5
166	5
2506	2
70	5
996	9
922	8
2127	5
489	5
601	4
1911	5
1806	8
3240	5
815	7
1917	9
165	5
741	4
1686	4
3187	5
1325	8
84	5
2190	9
2425	4
2433	5
3232	8
487	4
2068	5
1474	8
878	9
555	4
2003	5
2308	3
2350	3
1266	5
3097	5
2106	8
2580	5
3148	9
879	7
45	5
1387	5
238	5
663	5
1430	4
2101	6
286	4
1462	5
445	4
1524	8
1022	4
2007	5
2025	8
698	5
2674	1
2736	5
1048	4
2100	6
360	5
867	4
598	5
974	5
1242	5
1718	7
1241	8
2725	5
624	4
2838	3
174	5
1385	9
2466	2
2088	10
420	5
806	7
1395	7
2666	10
3273	8
2883	4
3274	7
1596	9
3180	5
3195	7
821	9
1297	3
2472	5
281	4
678	5
301	5
675	4
677	5
676	5
2344	5
962	9
3021	4
2542	4
371	5
3183	6
679	4
3249	6
2608	5
2856	5
3235	5
1045	5
1731	7
674	5
3157	5
623	5
276	5
636	5
2595	1
1141	8
2162	6
387	4
2785	5
2812	8
801	7
1081	5
1658	5
12	5
1787	5
2233	7
1337	9
1402	4
2215	3
899	9
1457	4
209	4
888	9
210	5
1229	4
2160	5
1472	9
569	4
621	5
2226	7
255	5
1389	8
1153	5
2187	5
2865	2
1823	9
2295	8
2778	5
1315	4
1161	5
2303	9
1408	8
2926	8
851	5
2697	8
3253	5
600	5
609	4
2541	1
1162	5
3254	5
2624	5
604	5
1526	5
1458	4
824	7
2777	5
1505	7
2424	3
2965	4
292	5
1018	9
884	5
211	4
380	3
35	5
315	5
2791	4
1354	4
2428	5
501	4
709	5
853	7
850	5
1104	4
1826	3
3269	8
2935	4
1726	9
473	5
980	8
2983	10
212	5
2099	4
2758	5
973	5
1210	8
1779	3
2274	5
2205	5
584	4
53	5
1924	5
1745	3
144	5
295	5
215	5
556	4
1762	9
213	5
2552	4
214	4
619	5
1907	9
2212	9
39	5
40	5
186	4
1516	8
1154	5
50	2
1657	9
2400	6
950	8
409	5
1099	4
671	5
1455	8
2090	8
2089	7
941	5
1012	5
2112	5
2573	5
300	5
1168	8
577	4
1167	10
1728	5
1211	9
1856	5
435	5
837	9
3250	7
1224	9
1889	8
2422	2
2944	6
1008	5
31	5
2189	5
348	5
3161	5
2317	4
862	4
309	3
2639	9
1536	9
2216	5
510	4
1009	5
1165	5
833	5
2998	5
1212	5
576	5
1346	9
1941	4
3049	5
2874	5
1369	4
2931	5
736	4
459	5
1038	4
1757	4
3154	5
2596	1
766	4
1380	7
2318	6
3135	5
25	4
26	4
2266	1
27	6
268	5
436	5
2138	5
2644	3
33	5
1164	8
1818	9
848	5
17	5
568	5
1817	10
470	5
2260	5
1972	8
3134	4
2130	6
107	4
1920	9
1812	4
1690	4
83	5
265	4
1107	7
927	4
1335	5
1336	5
1785	10
1810	9
2299	5
3266	7
1990	10
1334	9
1934	3
615	4
2612	8
717	4
1332	10
586	5
1333	5
588	5
587	5
2803	9
2797	7
1970	9
1586	9
1971	3
2540	7
2601	2
1070	7
410	5
431	5
2498	2
548	5
1330	8
1331	5
1604	3
929	9
3201	7
1329	8
2020	7
3243	5
1969	5
2796	7
1420	3
869	5
2227	10
1968	7
803	6
1323	4
914	4
1302	5
2993	5
1967	7
2394	5
2527	3
193	5
1833	4
2574	1
1257	10
1436	9
3121	7
1122	4
384	5
661	5
1052	4
580	4
1259	5
486	5
3095	4
1047	8
2671	1
2798	5
2488	3
647	4
187	4
3057	8
314	5
112	4
1417	5
275	5
1016	8
218	5
909	5
405	3
1916	5
1736	5
3048	10
975	7
1000	9
662	5
3053	5
2439	8
2093	5
382	4
383	4
1223	5
2019	10
3010	3
2659	5
417	4
3009	5
2131	8
1376	3
2248	2
80	4
2533	3
2084	4
311	5
2316	2
1801	5
2727	5
2729	6
759	9
2132	5
2681	5
612	5
2840	5
2225	5
1182	8
2224	9
290	6
1952	7
2315	7
1543	5
381	5
3054	8
262	5
754	5
284	5
2712	5
2309	5
634	5
344	5
2869	9
1089	9
2698	4
1618	9
1758	5
1813	9
2464	5
3139	5
3082	8
2800	6
2945	8
2087	2
1809	4
2186	2
702	5
3117	5
365	5
3244	5
367	4
2823	5
910	5
2857	5
2369	4
1035	9
3078	4
3079	5
3081	5
3080	5
1894	10
2950	5
2121	5
419	5
690	5
795	9
2668	1
1925	8
1769	9
1197	4
506	2
2416	7
541	4
1432	5
2165	5
1105	7
613	5
1495	5
1273	5
1996	5
1617	5
531	5
1848	4
2927	7
1711	5
3013	10
1272	8
2263	3
1276	5
2878	5
2756	7
731	5
2529	4
764	4
2530	1
720	5
2086	4
328	5
2125	2
3275	8
3111	8
544	5
1470	7
2939	5
1076	4
2904	4
2713	8
2873	4
1274	8
98	5
3073	5
774	4
2928	9
225	1
1400	5
1218	5
2654	6
2653	6
1579	4
1580	5
1307	4
2827	5
1145	8
536	5
1217	5
1093	5
3222	9
830	5
2294	10
1381	8
863	7
3156	9
2022	5
1422	4
1423	5
2999	5
2977	9
2307	4
1512	8
1205	9
1206	9
2270	8
2543	6
3158	5
2388	9
2606	7
2790	5
141	5
287	5
2035	10
999	5
1374	5
219	5
2033	3
2164	4
1732	10
2825	5
2826	8
317	4
2614	1
462	5
1824	9
3160	5
1496	5
1010	5
1879	9
655	4
2943	5
206	5
2475	1
1364	5
725	5
189	5
781	4
1085	5
632	5
2914	3
603	5
2161	6
873	5
2730	5
2503	3
1867	5
2959	9
961	7
492	5
1601	5
1021	5
1096	5
1151	8
1231	5
2605	3
3239	5
2311	9
2336	4
438	5
1631	5
1839	5
1719	9
1426	5
316	5
2435	1
10	5
1386	5
1185	5
2357	8
2544	1
1152	9
2358	8
2877	5
1063	5
1915	4
918	7
374	5
1976	5
373	5
640	5
2157	4
2256	6
1977	8
2899	4
248	4
1023	8
340	5
988	10
1510	8
1667	5
2834	9
1914	3
1559	5
1560	5
44	4
207	5
2815	9
708	5
2335	7
3173	5
518	3
2969	5
707	5
2330	3
545	4
1978	8
2496	3
1717	5
1981	5
2704	6
2779	5
2661	5
1415	7
1979	5
534	5
1980	9
1011	5
133	4
2104	3
167	5
54	5
1178	5
1209	9
650	5
2304	4
2748	5
